id_order,id_client,order_date,total,state
21802,556,2021-10-27,7749.87,rejected
21803,1387,2023-06-19,24407.29,purchased
21804,421,2019-04-14,39435.2,reserved
21805,1133,2010-06-07,76201.43000000001,rejected
21806,437,2022-09-23,17655.58,reserved
21807,1382,2018-03-12,90874.61,returned
21808,246,2022-04-27,57549.55,delivered
21809,1160,2016-08-08,5753.2,purchased
21810,1441,2023-01-31,30592.09,reserved
21811,701,2010-10-29,65202.06,purchased
21812,162,2022-08-13,26362.88,purchased
21813,1425,2024-11-26,38623.06,reserved
21814,1205,2006-02-19,44112.02,delivered
21815,1226,2018-12-12,3882.0,reserved
21816,711,2019-11-14,150823.52000000002,returned
21817,1495,2006-12-03,2107.74,purchased
21818,1035,2014-09-22,33566.13,rejected
21819,1320,2010-07-23,101633.18,returned
21820,1247,2021-07-28,87686.45999999999,delivered
21821,424,2010-09-26,17316.4,reserved
21822,1175,2024-06-29,19947.96,reserved
21823,83,2023-10-02,9153.6,purchased
21824,481,2024-10-10,25084.6,purchased
21825,248,2013-04-11,10467.19,reserved
21826,218,2015-01-11,57361.490000000005,purchased
21827,1418,2023-08-27,63713.64,reserved
21828,1047,2020-01-26,43465.06,returned
21829,1284,2008-11-15,53901.47,returned
21830,644,2024-02-05,13141.28,returned
21831,232,2007-05-02,12355.2,purchased
21832,571,2016-05-10,41627.96,purchased
21833,1228,2023-07-01,3216.98,reserved
21834,1352,2014-10-25,110454.3,purchased
21835,880,2014-09-04,90543.92,purchased
21836,1374,2016-01-22,58331.19,purchased
21837,171,2018-10-26,99322.65,delivered
21838,997,2015-08-30,0.0,purchased
21839,429,2023-09-11,67083.26000000001,reserved
21840,631,2010-01-12,0.0,purchased
21841,1204,2023-03-30,37611.03,returned
21842,896,2024-08-23,58690.32,reserved
21843,898,2019-04-06,116061.92,rejected
21844,1198,2014-10-28,41317.11,returned
21845,190,2023-02-28,29816.41,reserved
21846,10,2011-03-10,27814.620000000003,purchased
21847,26,2020-02-10,39689.85,returned
21848,537,2023-04-25,72901.15,returned
21849,1221,2016-01-10,28217.7,reserved
21850,813,2024-08-17,78327.19,returned
21851,1203,2024-08-08,30668.49,rejected
21852,912,2022-11-30,25810.52,purchased
21853,1187,2011-01-06,24529.53,rejected
21854,230,2022-07-27,30639.65,purchased
21855,69,2018-06-20,25787.46,reserved
21856,111,2014-06-08,53022.13,reserved
21857,1255,2021-09-03,134436.93,delivered
21858,1475,2019-07-22,43739.47,rejected
21859,498,2023-12-20,9949.17,reserved
21860,1423,2018-04-28,97767.13,purchased
21861,1289,2024-06-28,38316.19,delivered
21862,265,2023-09-18,61568.91,purchased
21863,655,2023-06-21,8227.3,returned
21864,1095,2015-10-05,118609.35,returned
21865,54,2024-09-29,74755.45,reserved
21866,958,2025-09-27,55543.19,reserved
21867,1031,2006-04-13,114949.72,rejected
21868,1296,2024-09-04,49365.74,reserved
21869,1235,2015-01-27,31029.8,reserved
21870,1077,2015-04-15,51152.46,reserved
21871,1158,2023-09-08,60985.09,reserved
21872,584,2011-03-10,89300.8,delivered
21873,322,2019-08-09,66900.42,returned
21874,300,2022-09-13,51739.41,returned
21875,772,2021-08-12,28561.88,rejected
21876,810,2019-05-07,49750.64,returned
21877,42,2013-01-08,127713.64,reserved
21878,1239,2013-05-14,3462.9,purchased
21879,79,2023-09-29,4803.18,returned
21880,511,2005-02-06,104371.12,rejected
21881,985,2018-09-04,97399.25,delivered
21882,528,2012-10-11,15893.23,reserved
21883,260,2017-03-15,36842.08,rejected
21884,1255,2021-09-03,62780.630000000005,delivered
21885,524,2020-09-18,2941.56,purchased
21886,762,2025-11-07,82374.36,returned
21887,102,2012-09-06,74128.0,purchased
21888,398,2012-12-05,69337.61,rejected
21889,85,2019-02-06,18348.87,purchased
21890,136,2013-03-11,86718.92,rejected
21891,895,2001-09-15,95153.36,returned
21892,64,2018-07-20,29317.32,purchased
21893,551,2022-07-02,86051.2,purchased
21894,286,2017-09-04,75284.75,returned
21895,222,2012-12-31,2500.5,purchased
21896,977,2017-01-08,76383.74,purchased
21897,699,2024-10-31,115083.64,delivered
21898,400,2005-03-31,72314.65,returned
21899,696,2024-10-10,25822.1,rejected
21900,1274,2023-12-07,4670.47,returned
21901,1313,2013-12-26,5565.56,rejected
21902,16,2022-05-19,81869.82,rejected
21903,952,2023-02-27,34591.85,returned
21904,562,2011-12-15,151012.2,rejected
21905,449,2018-05-16,59435.52,reserved
21906,350,2022-06-20,46543.75,purchased
21907,1143,2013-06-15,56294.78,reserved
21908,217,2024-09-21,59594.06,purchased
21909,890,2024-04-12,20744.19,returned
21910,140,2025-07-25,51124.630000000005,reserved
21911,156,2015-05-21,90426.9,purchased
21912,1118,2022-12-24,10302.36,purchased
21913,1086,2022-10-26,73624.59,purchased
21914,597,2018-10-11,47786.38,reserved
21915,1331,2021-08-16,13547.1,rejected
21916,1294,2016-04-27,92412.72,returned
21917,330,2014-03-06,65573.63,returned
21918,598,2018-05-16,30515.980000000003,rejected
21919,315,2022-03-25,163233.59,delivered
21920,68,2021-03-08,101675.05,reserved
21921,981,2015-06-29,0.0,returned
21922,351,2020-09-07,84217.89,reserved
21923,744,2012-08-03,3144.42,returned
21924,879,2020-01-19,0.0,rejected
21925,1189,2024-11-20,37327.1,returned
21926,379,2017-10-14,19137.78,returned
21927,364,2017-01-28,55751.77,returned
21928,440,2015-12-23,26715.72,reserved
21929,558,2007-10-14,28727.52,purchased
21930,951,2020-08-12,76910.6,delivered
21931,183,2024-06-14,54301.87,returned
21932,807,2018-07-09,10558.61,reserved
21933,1163,2005-02-04,66858.28,purchased
21934,383,2018-11-09,25601.56,delivered
21935,467,2024-01-16,50306.06,returned
21936,480,2023-09-03,71314.95,delivered
21937,632,2024-07-23,17272.07,reserved
21938,315,2022-03-25,62285.70999999999,delivered
21939,841,2015-09-08,37852.72,purchased
21940,1307,2007-10-21,45070.44,rejected
21941,924,2023-11-09,51006.46000000001,rejected
21942,962,2022-05-02,35963.28,delivered
21943,578,2010-04-15,73649.47,purchased
21944,412,2018-04-07,39504.19,reserved
21945,1462,2022-04-14,105940.51,returned
21946,1099,2003-03-27,36330.56,reserved
21947,626,2020-12-29,0.0,delivered
21948,926,2010-07-12,15712.5,returned
21949,602,2025-11-08,49671.06999999999,purchased
21950,404,2012-05-20,12607.79,returned
21951,440,2023-09-21,119174.01,purchased
21952,1425,2024-11-26,39707.78,rejected
21953,508,2021-06-26,8658.16,delivered
21954,1238,2018-06-18,3926.25,purchased
21955,777,2015-11-12,16775.1,returned
21956,375,2015-12-27,76377.72,reserved
21957,1369,2012-02-29,83902.16,rejected
21958,114,2016-06-04,47058.34,returned
21959,1179,2014-02-20,44057.77,purchased
21960,224,2018-07-30,54573.21,purchased
21961,680,2014-07-04,49992.59,reserved
21962,1264,2015-02-18,77839.85,returned
21963,1326,2021-10-25,52521.31,delivered
21964,1145,2021-07-20,27585.69,purchased
21965,415,2009-03-08,40075.52,delivered
21966,659,2024-05-22,26516.55,reserved
21967,1463,2022-02-12,72661.83,delivered
21968,857,2014-02-16,17816.29,returned
21969,213,2015-07-21,46409.01,purchased
21970,63,2020-11-16,30056.78,delivered
21971,1217,2013-12-01,61900.02,purchased
21972,264,2022-12-24,0.0,rejected
21973,1371,2023-12-17,43640.96,returned
21974,559,2013-04-15,42477.32,returned
21975,931,2022-08-19,72857.34,rejected
21976,812,2013-12-07,10501.76,delivered
21977,360,2015-03-25,13283.24,returned
21978,1378,2014-02-23,50944.51,reserved
21979,1434,2013-04-24,29542.45,rejected
21980,1472,2019-02-21,9448.55,rejected
21981,616,2025-08-31,27364.120000000003,returned
21982,970,2010-03-19,23689.43,returned
21983,740,2006-10-31,85475.03,delivered
21984,1301,2023-11-30,76309.48999999999,reserved
21985,171,2021-03-10,50170.71,purchased
21986,113,2017-08-26,34182.53,purchased
21987,268,2022-08-23,0.0,delivered
21988,437,2022-09-23,49508.28,purchased
21989,938,2007-09-18,42296.43,reserved
21990,1163,2008-10-12,5773.81,purchased
21991,1385,2012-07-20,75340.22,rejected
21992,362,2016-08-27,48413.21000000001,reserved
21993,220,2019-02-08,0.0,reserved
21994,141,2016-01-24,52836.37,reserved
21995,995,2008-10-01,28462.320000000003,reserved
21996,779,2020-09-15,33618.98,rejected
21997,1041,2014-01-22,0.0,returned
21998,6,2021-10-22,6903.8,delivered
21999,322,2019-08-09,85727.44,rejected
22000,728,2015-06-07,46334.12,rejected
22001,639,2012-11-27,0.0,reserved
22002,1314,2013-06-05,35461.36,purchased
22003,691,2017-09-22,106850.75,reserved
22004,1418,2017-10-06,72912.87,delivered
22005,367,2025-01-11,71910.4,delivered
22006,911,2020-01-22,82594.7,purchased
22007,1206,2010-02-09,6657.72,purchased
22008,1150,2012-10-19,103114.49,purchased
22009,744,2017-12-25,17483.64,purchased
22010,1051,2025-01-14,74472.11,purchased
22011,1034,2016-04-02,39043.740000000005,returned
22012,1344,2018-09-02,3791.37,rejected
22013,1446,2015-08-02,73400.3,delivered
22014,787,2021-10-30,12084.58,rejected
22015,102,2007-03-13,62797.47,returned
22016,319,2001-03-28,42108.47,reserved
22017,1417,2018-01-11,92065.1,rejected
22018,651,2004-10-06,28081.92,reserved
22019,164,2011-03-28,123420.74,returned
22020,3,2016-09-15,9714.91,reserved
22021,363,2017-05-22,13883.8,purchased
22022,523,2013-07-22,39413.57,purchased
22023,518,2014-01-10,35850.36,delivered
22024,947,2015-12-03,31935.42,reserved
22025,1316,2010-08-16,79352.73,reserved
22026,948,2018-03-01,72064.44,purchased
22027,720,2016-03-22,35208.77,returned
22028,273,2023-04-24,26993.14,delivered
22029,1335,2020-07-16,15608.46,rejected
22030,626,2020-12-29,72727.29000000001,returned
22031,655,2023-06-21,89738.92,rejected
22032,1129,2012-12-14,39042.7,returned
22033,902,2016-05-12,220244.93,purchased
22034,1335,2015-12-18,44500.87,rejected
22035,330,2014-03-06,64771.060000000005,rejected
22036,1218,2014-01-26,0.0,rejected
22037,1342,2003-01-27,38874.45,returned
22038,20,2017-07-14,67127.41,reserved
22039,966,2006-04-14,30055.36,purchased
22040,289,2024-05-05,36770.84,reserved
22041,486,2025-09-07,83613.93,returned
22042,471,2021-04-15,18616.04,returned
22043,1159,2010-11-18,113798.59,reserved
22044,1035,2015-09-22,43659.11,delivered
22045,162,2012-08-05,57832.32000000001,delivered
22046,1068,2024-08-15,17158.120000000003,reserved
22047,625,2019-11-30,49416.73,reserved
22048,1325,2024-09-17,118216.4,delivered
22049,567,2001-12-03,43681.49,returned
22050,102,2024-03-26,46874.87,purchased
22051,907,2015-04-14,23427.21,returned
22052,1153,2021-07-26,32903.770000000004,reserved
22053,187,2012-03-25,26311.92,rejected
22054,1173,2021-08-16,45393.89,returned
22055,790,2023-06-13,45448.57,returned
22056,1470,2005-09-03,7737.599999999999,reserved
22057,904,2012-07-20,35354.39,delivered
22058,996,2024-01-07,57328.08,rejected
22059,1346,2025-09-25,12880.29,purchased
22060,518,2014-01-10,23668.52,returned
22061,1128,2013-01-18,21278.18,reserved
22062,1424,2012-12-09,33494.8,reserved
22063,134,2020-04-27,42774.5,reserved
22064,689,2009-08-28,62290.32,returned
22065,1020,2009-06-16,58933.91,returned
22066,232,2012-01-09,32410.140000000003,delivered
22067,1163,2014-05-05,86490.49,purchased
22068,1358,2004-01-25,68521.49,reserved
22069,410,2020-05-14,109839.51,returned
22070,500,2016-07-24,45142.56,returned
22071,257,2019-03-12,42077.94,purchased
22072,1208,2021-02-12,108602.0,delivered
22073,457,2002-08-16,82358.79,reserved
22074,523,2009-03-21,167667.58,delivered
22075,414,2018-08-20,32879.22,rejected
22076,1378,2014-02-23,9986.02,returned
22077,7,2019-09-23,4115.25,purchased
22078,1364,2020-12-02,47447.37,reserved
22079,580,2016-12-18,29689.65,purchased
22080,1064,2022-08-12,9689.32,rejected
22081,185,2024-11-26,7769.23,delivered
22082,439,2020-02-25,62438.38,reserved
22083,689,2023-02-04,39501.54,rejected
22084,1487,2016-03-23,57019.33,rejected
22085,1170,2012-09-18,125527.15,returned
22086,706,2019-09-07,101060.73,returned
22087,432,2024-11-26,85670.0,returned
22088,957,2016-06-11,25566.98,rejected
22089,1119,2018-06-18,3961.92,rejected
22090,129,2019-11-04,30017.050000000003,rejected
22091,495,2004-01-21,73130.09,returned
22092,257,2019-03-12,13834.92,rejected
22093,1430,2016-10-15,31066.73,rejected
22094,205,2010-11-01,31587.120000000003,reserved
22095,896,2013-08-26,8848.449999999999,rejected
22096,693,2019-06-29,167648.49,returned
22097,306,2009-01-30,73951.64,rejected
22098,1446,2015-08-02,87550.07,rejected
22099,37,2008-10-02,67861.5,returned
22100,1474,2017-11-26,56361.65,reserved
22101,615,2025-11-09,17673.760000000002,rejected
22102,658,2019-10-25,41366.3,reserved
22103,1314,2005-01-20,70737.35,purchased
22104,279,2023-08-04,38582.23,purchased
22105,725,2010-11-08,61323.62,reserved
22106,109,2010-02-11,79720.73999999999,purchased
22107,764,2006-01-13,29998.73,rejected
22108,487,2024-09-09,17481.84,rejected
22109,1058,2014-10-14,20465.34,reserved
22110,1353,2010-08-07,30317.69,returned
22111,210,2018-07-09,109074.49,delivered
22112,576,2016-09-29,6478.200000000001,reserved
22113,174,2021-06-01,6458.65,returned
22114,429,2004-11-04,19237.92,delivered
22115,1289,2024-06-28,59640.15,reserved
22116,806,2016-08-30,106898.32,rejected
22117,907,2022-09-23,18407.8,returned
22118,511,2009-11-09,57846.36,returned
22119,688,2019-11-28,0.0,rejected
22120,1273,2025-08-20,62874.74,purchased
22121,1014,2012-03-16,88454.62,reserved
22122,583,2012-05-04,23199.85,delivered
22123,745,2014-04-13,53200.44,reserved
22124,1237,2024-07-23,41546.48,returned
22125,331,2020-05-25,59303.02,rejected
22126,831,2018-03-12,15275.05,reserved
22127,343,2019-02-14,92571.77,delivered
22128,1020,2010-06-11,18859.98,returned
22129,1262,2015-06-10,60675.850000000006,returned
22130,691,2017-01-06,18863.03,reserved
22131,492,2021-05-23,49271.65,purchased
22132,1175,2024-06-29,48970.78,purchased
22133,714,2007-08-25,40105.55,reserved
22134,775,2020-08-08,23662.62,purchased
22135,540,2015-10-02,3707.4,rejected
22136,550,2019-08-15,18344.16,returned
22137,1388,2020-11-17,87993.8,returned
22138,192,2024-02-08,60062.670000000006,returned
22139,870,2024-12-18,39395.39,rejected
22140,840,2020-08-05,14713.62,purchased
22141,1153,2014-10-09,30496.32,reserved
22142,1297,2012-12-26,50048.39,rejected
22143,330,2014-03-06,66323.37,purchased
22144,659,2017-05-23,121694.84,delivered
22145,764,2007-12-22,18089.33,delivered
22146,1479,2020-07-16,60383.28,delivered
22147,1417,2018-08-13,44364.14,rejected
22148,1415,2015-06-03,35989.83,purchased
22149,687,2014-02-28,14827.34,purchased
22150,1067,2013-01-11,73053.06999999999,purchased
22151,1256,2023-05-26,158465.41999999998,purchased
22152,1407,2020-02-09,7509.54,returned
22153,881,2010-09-20,28281.43,delivered
22154,129,2020-07-18,4046.48,reserved
22155,1450,2020-07-07,43563.7,delivered
22156,622,2017-08-29,85752.03,delivered
22157,190,2023-02-28,58796.34,reserved
22158,889,2001-06-09,58807.5,reserved
22159,1391,2022-06-12,0.0,rejected
22160,112,2023-06-13,24525.0,rejected
22161,1003,2023-05-20,17153.52,delivered
22162,1055,2019-07-06,45254.600000000006,delivered
22163,1067,2013-01-11,65202.4,delivered
22164,1025,2005-12-07,55590.81,delivered
22165,519,2012-09-02,13407.4,returned
22166,935,2010-05-15,27169.73,returned
22167,56,2007-10-20,44264.23,reserved
22168,1398,2020-09-05,31445.640000000003,reserved
22169,1418,2017-10-06,11739.47,reserved
22170,453,2010-08-06,95672.66,delivered
22171,1320,2015-04-22,55499.3,delivered
22172,210,2018-07-09,21406.46,reserved
22173,757,2015-10-28,13867.03,reserved
22174,531,2020-04-05,30030.3,delivered
22175,1264,2015-02-18,23250.08,purchased
22176,201,2021-06-27,49682.96,reserved
22177,459,2022-04-11,98494.34,purchased
22178,655,2023-06-21,68981.57,reserved
22179,99,2013-07-27,66303.93,rejected
22180,1124,2007-07-16,25204.69,returned
22181,1391,2022-06-12,28145.200000000004,rejected
22182,478,2019-10-05,6445.73,purchased
22183,870,2016-01-29,54089.96,delivered
22184,840,2010-07-31,81932.33,purchased
22185,189,2012-10-14,65704.37,reserved
22186,141,2023-05-30,38548.85,delivered
22187,1081,2001-10-28,54308.19,delivered
22188,861,2018-10-26,44246.43,purchased
22189,368,2019-12-21,38000.04,purchased
22190,159,2024-06-16,141056.78,delivered
22191,896,2013-08-26,41876.46,delivered
22192,1212,2020-01-08,60423.66,purchased
22193,1282,2014-10-01,58061.02,delivered
22194,566,2016-12-06,48594.35,purchased
22195,1015,2017-07-02,26008.52,delivered
22196,1060,2021-08-26,69017.03,reserved
22197,1475,2016-12-26,116766.38,reserved
22198,920,2023-12-26,41540.72,delivered
22199,937,2025-11-22,94321.03,rejected
22200,259,2024-11-01,44681.43,returned
22201,973,2011-02-18,5448.200000000001,delivered
22202,644,2024-02-05,10587.48,returned
22203,1029,2018-02-26,19545.42,purchased
22204,768,2019-08-03,20354.88,purchased
22205,993,2012-08-27,65403.92,reserved
22206,271,2021-01-20,80798.75,rejected
22207,737,2005-06-18,111341.64,purchased
22208,682,2020-04-23,33379.98,purchased
22209,659,2017-05-27,32236.66,delivered
22210,765,2005-05-16,71139.05,returned
22211,478,2012-05-20,14303.65,reserved
22212,552,2024-01-19,94198.54,delivered
22213,1082,2009-08-05,13556.54,purchased
22214,492,2021-12-21,117501.71,returned
22215,574,2016-06-25,86710.04000000001,rejected
22216,801,2022-09-28,34095.33,purchased
22217,230,2021-08-13,38503.9,reserved
22218,299,2011-09-17,46804.44,rejected
22219,283,2018-06-11,45435.3,purchased
22220,698,2022-06-28,17624.329999999998,reserved
22221,303,2015-03-05,57221.2,purchased
22222,421,2020-04-03,15383.7,rejected
22223,59,2022-03-23,44339.88,rejected
22224,927,2024-08-16,18892.46,purchased
22225,152,2016-07-25,14905.45,reserved
22226,1092,2013-02-19,20513.43,reserved
22227,374,2011-07-13,75507.86,delivered
22228,251,2016-01-26,42920.130000000005,returned
22229,360,2011-12-16,104660.2,purchased
22230,925,2019-10-28,13513.9,returned
22231,110,2003-07-27,52211.92,delivered
22232,223,2017-07-19,0.0,reserved
22233,5,2019-04-13,44903.15,purchased
22234,1158,2023-09-08,63152.39,returned
22235,1014,2012-03-16,80160.5,purchased
22236,634,2024-09-17,59192.11,reserved
22237,375,2014-01-23,92826.77,rejected
22238,408,2016-11-20,63470.22,purchased
22239,300,2023-01-12,58257.24,rejected
22240,1454,2022-06-22,161333.33,returned
22241,465,2019-04-21,7315.59,returned
22242,1125,2025-05-09,55914.46,reserved
22243,1373,2020-09-03,59845.97,reserved
22244,199,2017-11-24,95427.16999999998,purchased
22245,618,2016-11-07,65580.83,reserved
22246,23,2018-08-09,30558.8,delivered
22247,33,2008-11-01,93569.5,reserved
22248,1360,2014-06-06,74197.13999999998,delivered
22249,221,2019-05-25,47685.12,returned
22250,506,2011-07-10,22722.29,reserved
22251,696,2007-02-16,22452.86,returned
22252,202,2012-09-14,84561.01999999999,purchased
22253,235,2022-08-31,54951.62,returned
22254,125,2008-06-30,46971.63,rejected
22255,1305,2022-11-20,33754.09,rejected
22256,1042,2022-09-09,70415.70999999999,rejected
22257,210,2021-10-01,24450.8,reserved
22258,557,2013-11-03,50479.84,purchased
22259,816,2009-11-30,26798.62,purchased
22260,1369,2012-02-29,18672.23,purchased
22261,127,2012-07-19,39457.39,delivered
22262,1210,2021-04-28,98123.74,returned
22263,591,2022-01-06,36767.57,returned
22264,76,2025-11-15,64036.380000000005,purchased
22265,314,2023-02-01,23063.01,reserved
22266,195,2015-07-14,32637.55,rejected
22267,195,2010-03-17,4972.46,returned
22268,178,2011-12-06,40821.12,reserved
22269,1329,2018-02-17,58767.14,rejected
22270,327,2022-04-24,83182.4,returned
22271,1491,2015-11-28,26610.44,purchased
22272,748,2014-09-28,23919.36,returned
22273,1433,2024-09-07,52728.19,returned
22274,528,2020-10-19,49709.87,returned
22275,547,2010-03-18,32377.05,delivered
22276,66,2020-12-18,34971.700000000004,rejected
22277,1175,2024-06-29,0.0,returned
22278,1209,2002-08-28,24273.28,purchased
22279,965,2005-02-14,73478.75,returned
22280,978,2019-07-01,60994.47,rejected
22281,1094,2021-09-19,58683.04,purchased
22282,23,2014-10-16,135916.25,purchased
22283,53,2025-10-16,80303.86,returned
22284,319,2024-06-15,5572.67,reserved
22285,2,2025-05-23,88942.41,purchased
22286,1179,2013-10-04,39195.78,rejected
22287,1305,2022-11-20,66633.94,returned
22288,1170,2012-09-18,48413.58,purchased
22289,476,2022-11-11,4977.0,rejected
22290,1158,2023-09-08,60380.37,delivered
22291,306,2022-07-26,74210.3,purchased
22292,749,2007-01-05,34667.47,reserved
22293,171,2018-10-26,36718.19,reserved
22294,818,2006-07-24,143810.8,rejected
22295,751,2015-08-22,2729.74,delivered
22296,52,2014-05-23,32887.79,rejected
22297,439,2021-07-17,88190.03,returned
22298,67,2020-05-14,39944.08,returned
22299,1146,2006-06-27,61414.6,reserved
22300,1243,2025-02-02,40372.27,rejected
22301,513,2017-05-03,93326.31,rejected
22302,1374,2020-04-18,19067.02,rejected
22303,1027,2024-10-27,2472.4500000000003,reserved
22304,18,2025-07-20,67488.12,rejected
22305,1030,2020-07-06,53567.59,purchased
22306,516,2023-08-07,10137.75,rejected
22307,231,2023-02-12,30533.94,rejected
22308,291,2022-12-01,10453.89,reserved
22309,47,2022-05-31,83628.42000000001,returned
22310,1112,2019-06-21,36533.47,returned
22311,1388,2020-11-17,89607.14,reserved
22312,619,2017-11-24,69261.93,delivered
22313,21,2021-07-28,20078.77,reserved
22314,1059,2022-08-16,37242.87,delivered
22315,711,2010-02-04,37831.57,purchased
22316,1234,2024-10-19,52502.07,purchased
22317,1158,2023-09-08,2762.9,reserved
22318,964,2007-04-12,15899.57,delivered
22319,121,2015-01-18,34340.76,delivered
22320,1327,2010-04-04,9981.66,purchased
22321,115,2011-06-06,49302.64,purchased
22322,426,2012-08-17,9118.7,returned
22323,1336,2022-02-05,50509.55,rejected
22324,1091,2016-06-25,11962.24,returned
22325,527,2023-06-30,25184.16,returned
22326,785,2023-01-21,30959.7,rejected
22327,238,2014-04-04,31917.58,reserved
22328,747,2016-12-24,76808.38,delivered
22329,1258,2011-09-02,136906.01,returned
22330,1392,2018-08-21,100467.72,rejected
22331,35,2011-03-22,1637.73,delivered
22332,217,2018-07-10,16037.22,purchased
22333,293,2010-05-30,25997.35,purchased
22334,379,2013-08-10,33060.85,purchased
22335,280,2021-12-19,19584.2,returned
22336,473,2017-07-21,88805.57,returned
22337,588,2019-09-06,53645.52,rejected
22338,91,2023-08-10,76430.39,purchased
22339,607,2014-01-27,46771.69,reserved
22340,110,2008-02-16,43281.9,purchased
22341,248,2013-04-11,92095.14,rejected
22342,654,2017-02-14,68698.56,purchased
22343,668,2023-12-26,150691.75,reserved
22344,1134,2011-04-09,94241.78,reserved
22345,779,2012-09-29,62111.310000000005,purchased
22346,638,2024-06-11,38942.94,reserved
22347,956,2024-12-27,24346.51,delivered
22348,1021,2008-05-30,53497.69,reserved
22349,81,2016-05-05,9438.05,returned
22350,394,2017-11-09,0.0,purchased
22351,916,2021-06-11,21683.79,returned
22352,1466,2025-12-19,23539.15,delivered
22353,1029,2018-02-26,76169.44,purchased
22354,1205,2019-04-29,8581.35,delivered
22355,1270,2022-10-18,71768.32,returned
22356,1126,2009-12-06,43983.09,returned
22357,220,2019-02-08,39315.43000000001,purchased
22358,351,2002-02-09,127540.93,reserved
22359,944,2024-06-06,85431.0,reserved
22360,731,2013-04-21,111873.62,rejected
22361,418,2017-05-09,45021.87,reserved
22362,1115,2024-06-10,21389.8,rejected
22363,167,2020-05-15,39767.2,reserved
22364,697,2010-06-05,56701.28,reserved
22365,1110,2014-12-29,54992.67,rejected
22366,350,2016-02-10,84731.70000000001,purchased
22367,1114,2012-09-13,61959.98999999999,rejected
22368,441,2022-04-28,66167.36,returned
22369,483,2017-02-03,39008.92,delivered
22370,52,2014-05-23,9773.04,delivered
22371,1436,2020-07-10,13323.6,reserved
22372,230,2011-04-08,60226.96000000001,delivered
22373,309,2016-09-05,9983.13,purchased
22374,146,2014-07-04,16615.14,returned
22375,263,2010-02-28,70131.89,delivered
22376,1423,2020-11-01,83697.7,returned
22377,796,2021-01-06,45196.52,delivered
22378,1460,2015-09-23,7524.45,returned
22379,599,2008-06-17,48899.41,purchased
22380,339,2017-08-09,130252.62,delivered
22381,807,2017-11-27,62479.97,returned
22382,1162,2014-10-29,31186.43,delivered
22383,385,2025-11-02,9926.72,reserved
22384,34,2019-04-19,31317.120000000003,returned
22385,773,2015-09-29,35031.689999999995,rejected
22386,678,2017-01-03,21602.94,returned
22387,1178,2023-04-15,77667.06,purchased
22388,1179,2013-10-04,43003.84,delivered
22389,676,2020-09-23,62.92,purchased
22390,778,2025-08-29,64753.73,rejected
22391,692,2022-05-27,63815.3,rejected
22392,1357,2023-07-05,10878.36,reserved
22393,335,2019-04-20,73143.47,reserved
22394,390,2021-01-18,48734.060000000005,rejected
22395,394,2024-10-18,22871.49,returned
22396,659,2014-04-17,70273.75,returned
22397,601,2013-04-02,52732.92,purchased
22398,1390,2010-09-13,35036.89,rejected
22399,899,2024-09-13,22526.52,delivered
22400,1347,2004-07-03,38017.7,rejected
22401,976,2014-06-27,46834.98999999999,rejected
22402,1389,2023-01-01,20071.22,rejected
22403,40,2018-11-01,44953.73,rejected
22404,558,2010-07-15,96539.58,reserved
22405,269,2023-01-02,53528.71000000001,reserved
22406,1205,2012-03-30,62425.2,returned
22407,1245,2016-04-04,13243.35,delivered
22408,1102,2012-05-05,40896.52,purchased
22409,426,2005-12-29,2977.52,returned
22410,12,2016-01-29,126132.16,delivered
22411,1390,2008-05-18,95945.51,rejected
22412,1201,2020-08-31,21470.88,delivered
22413,312,2022-06-22,82131.79,purchased
22414,346,2006-02-17,16458.98,reserved
22415,1334,2016-11-12,151832.78,reserved
22416,188,2022-01-16,6997.62,delivered
22417,466,2023-06-18,64623.82,returned
22418,665,2018-04-13,62648.60999999999,returned
22419,681,2024-12-23,72104.95999999999,rejected
22420,1317,2010-06-12,82224.83,delivered
22421,1229,2018-06-21,41671.4,returned
22422,173,2012-01-17,37365.83,reserved
22423,102,2021-10-02,44356.16,returned
22424,133,2018-11-25,195408.0,reserved
22425,865,2013-09-14,5799.04,purchased
22426,1335,2015-07-08,25183.6,delivered
22427,1327,2010-04-04,22679.48,reserved
22428,1157,2010-07-10,49114.67999999999,rejected
22429,1134,2020-12-06,66757.93,purchased
22430,1319,2015-05-09,52631.240000000005,returned
22431,1353,2024-06-03,448.44,returned
22432,201,2021-06-27,2053.74,delivered
22433,147,2014-07-07,33300.72,purchased
22434,1052,2008-09-28,45213.72,reserved
22435,846,2013-05-10,0.0,returned
22436,45,2009-04-08,100320.04,rejected
22437,1134,2003-06-14,56813.31,purchased
22438,1244,2007-01-07,28222.56,reserved
22439,348,2015-05-04,46118.94,reserved
22440,1471,2005-06-17,45201.51,reserved
22441,1131,2009-11-22,11441.52,delivered
22442,833,2023-02-14,28490.03,purchased
22443,759,2022-04-22,70666.9,delivered
22444,1133,2010-06-07,77486.90000000001,reserved
22445,955,2020-02-22,112763.71,rejected
22446,1095,2015-10-05,72453.82,delivered
22447,773,2016-03-03,323.75,purchased
22448,1071,2010-08-01,116629.14,delivered
22449,1450,2020-07-07,63998.61,reserved
22450,69,2018-06-20,155486.24,returned
22451,431,2024-01-31,22467.96,reserved
22452,636,2022-02-17,12446.82,reserved
22453,1500,2004-02-28,1260.28,reserved
22454,442,2020-07-29,27292.31,returned
